hur_id,date,status
AL111959_JUDITH_18,1959-10-21 00:00,Tropical Storm
AL011960_UNNAMED_28,1960-06-22 06:00,Tropical Depression
AL011960_UNNAMED_28,1960-06-23 12:00,Tropical Storm
AL011960_UNNAMED_28,1960-06-24 12:00,Tropical Depression
AL021960_ABBY_28,1960-07-10 00:00,Tropical Depression
AL021960_ABBY_28,1960-07-10 12:00,Hurricane
AL021960_ABBY_28,1960-07-13 12:00,Tropical Storm
AL021960_ABBY_28,1960-07-15 00:00,Hurricane
AL021960_ABBY_28,1960-07-15 18:00,Tropical Storm
AL021960_ABBY_28,1960-07-16 00:00,Tropical Depression
AL031960_BRENDA_14,1960-07-28 18:00,Tropical Depression
AL031960_BRENDA_14,1960-07-29 12:00,Tropical Storm
AL031960_BRENDA_14,1960-07-31 06:00,Extratropical
AL041960_CLEO_15,1960-08-17 18:00,Tropical Storm
AL041960_CLEO_15,1960-08-18 18:00,Hurricane
AL041960_CLEO_15,1960-08-20 12:00,Tropical Storm
AL041960_CLEO_15,1960-08-21 06:00,Tropical Depression
AL051960_DONNA_62,1960-08-29 18:00,Tropical Depression
AL051960_DONNA_62,1960-08-30 12:00,Tropical Storm
AL051960_DONNA_62,1960-09-01 12:00,Hurricane
AL051960_DONNA_62,1960-09-13 06:00,Extratropical
AL061960_ETHEL_14,1960-09-14 12:00,Tropical Storm
AL061960_ETHEL_14,1960-09-14 18:00,Hurricane
AL061960_ETHEL_14,1960-09-15 18:00,Tropical Storm
AL061960_ETHEL_14,1960-09-16 18:00,Tropical Depression
AL071960_FLORENCE_41,1960-09-17 06:00,Tropical Depression
AL071960_FLORENCE_41,1960-09-18 00:00,Tropical Storm
AL071960_FLORENCE_41,1960-09-19 18:00,Tropical Depression
AL011961_ANNA_20,1961-07-20 00:00,Tropical Storm
AL011961_ANNA_20,1961-07-20 18:00,Hurricane
AL011961_ANNA_20,1961-07-24 18:00,Tropical Storm
AL021961_BETSY_41,1961-09-02 06:00,Tropical Storm
AL021961_BETSY_41,1961-09-03 12:00,Hurricane
AL021961_BETSY_41,1961-09-12 00:00,Extratropical
AL031961_CARLA_51,1961-09-03 12:00,Tropical Depression
AL031961_CARLA_51,1961-09-05 12:00,Tropical Storm
AL031961_CARLA_51,1961-09-06 12:00,Hurricane
AL031961_CARLA_51,1961-09-12 12:00,Tropical Storm
AL031961_CARLA_51,1961-09-13 12:00,Extratropical
AL041961_DEBBIE_40,1961-09-06 18:00,Tropical Storm
AL041961_DEBBIE_40,1961-09-07 00:00,Hurricane
AL051961_ESTHER_67,1961-09-10 18:00,Tropical Depression
AL051961_ESTHER_67,1961-09-11 12:00,Tropical Storm
AL051961_ESTHER_67,1961-09-12 06:00,Hurricane
AL051961_ESTHER_67,1961-09-22 00:00,Tropical Storm
AL051961_ESTHER_67,1961-09-26 12:00,Tropical Depression
AL051961_ESTHER_67,1961-09-27 00:00,Extratropical
AL061961_UNNAMED_14,1961-09-12 12:00,Tropical Depression
AL061961_UNNAMED_14,1961-09-14 12:00,Tropical Storm
AL061961_UNNAMED_14,1961-09-15 18:00,Tropical Depression
AL071961_FRANCES_41,1961-09-30 06:00,Tropical Depression
AL071961_FRANCES_41,1961-09-30 12:00,Tropical Storm
AL071961_FRANCES_41,1961-10-04 12:00,Hurricane
AL071961_FRANCES_41,1961-10-09 06:00,Tropical Storm
AL071961_FRANCES_41,1961-10-09 12:00,Extratropical
AL081961_GERDA_28,1961-10-16 00:00,Tropical Depression
AL081961_GERDA_28,1961-10-19 18:00,Tropical Storm
AL081961_GERDA_28,1961-10-21 00:00,Extratropical
AL091961_HATTIE_20,1961-10-27 12:00,Tropical Storm
AL091961_HATTIE_20,1961-10-28 00:00,Hurricane
AL091961_HATTIE_20,1961-10-31 18:00,Tropical Storm
AL101961_JENNY_34,1961-11-01 12:00,Tropical Depression
AL101961_JENNY_34,1961-11-06 00:00,Tropical Storm
AL101961_JENNY_34,1961-11-06 12:00,Hurricane
AL101961_JENNY_34,1961-11-07 12:00,Tropical Storm
AL101961_JENNY_34,1961-11-08 18:00,Extratropical
AL111961_INGA_15,1961-11-05 00:00,Tropical Storm
AL011962_ALMA_30,1962-08-26 12:00,Tropical Depression
AL011962_ALMA_30,1962-08-27 12:00,Tropical Storm
AL011962_ALMA_30,1962-08-28 12:00,Hurricane
AL011962_ALMA_30,1962-08-30 00:00,Tropical Storm
AL011962_ALMA_30,1962-08-30 18:00,Extratropical
AL021962_BECKY_23,1962-08-27 06:00,Tropical Depression
AL021962_BECKY_23,1962-08-28 18:00,Tropical Storm
AL021962_BECKY_23,1962-08-31 06:00,Extratropical
AL031962_CELIA_40,1962-09-12 00:00,Tropical Depression
AL031962_CELIA_40,1962-09-12 18:00,Tropical Storm
AL031962_CELIA_40,1962-09-15 12:00,Tropical Depression
AL031962_CELIA_40,1962-09-19 06:00,Tropical Storm
AL031962_CELIA_40,1962-09-20 06:00,Tropical Depression
AL031962_CELIA_40,1962-09-21 12:00,Extratropical
AL041962_DAISY_41,1962-09-29 06:00,Tropical Depression
AL041962_DAISY_41,1962-10-02 12:00,Tropical Storm
AL041962_DAISY_41,1962-10-03 18:00,Hurricane
AL041962_DAISY_41,1962-10-08 12:00,Extratropical
AL051962_ELLA_36,1962-10-14 18:00,Tropical Depression
AL051962_ELLA_36,1962-10-15 12:00,Tropical Storm
AL051962_ELLA_36,1962-10-17 18:00,Hurricane
AL051962_ELLA_36,1962-10-22 06:00,Extratropical
AL011963_ARLENE_43,1963-07-31 18:00,Tropical Depression
AL011963_ARLENE_43,1963-08-02 00:00,Tropical Storm
AL011963_ARLENE_43,1963-08-02 12:00,Hurricane
AL011963_ARLENE_43,1963-08-04 00:00,Tropical Storm
AL011963_ARLENE_43,1963-08-04 12:00,Tropical Depression
AL011963_ARLENE_43,1963-08-08 00:00,Tropical Storm
AL011963_ARLENE_43,1963-08-08 12:00,Hurricane
AL011963_ARLENE_43,1963-08-11 00:00,Extratropical
AL021963_BEULAH_34,1963-08-20 12:00,Tropical Depression
AL021963_BEULAH_34,1963-08-21 06:00,Tropical Storm
AL021963_BEULAH_34,1963-08-22 12:00,Hurricane
AL021963_BEULAH_34,1963-08-28 06:00,Extratropical
AL031963_UNNAMED_21,1963-09-10 06:00,Tropical Depression
AL031963_UNNAMED_21,1963-09-11 06:00,Tropical Storm
AL031963_UNNAMED_21,1963-09-14 18:00,Extratropical
AL041963_CINDY_15,1963-09-16 12:00,Tropical Storm
AL041963_CINDY_15,1963-09-17 00:00,Hurricane
AL041963_CINDY_15,1963-09-18 06:00,Tropical Storm
AL041963_CINDY_15,1963-09-18 12:00,Tropical Depression
AL051963_DEBRA_23,1963-09-19 06:00,Tropical Depression
AL051963_DEBRA_23,1963-09-21 00:00,Tropical Storm
AL051963_DEBRA_23,1963-09-21 18:00,Hurricane
AL051963_DEBRA_23,1963-09-23 06:00,Tropical Storm
AL051963_DEBRA_23,1963-09-24 18:00,Extratropical
AL061963_EDITH_24,1963-09-23 12:00,Tropical Depression
AL061963_EDITH_24,1963-09-24 12:00,Tropical Storm
AL061963_EDITH_24,1963-09-24 18:00,Hurricane
AL061963_EDITH_24,1963-09-28 00:00,Tropical Storm
AL061963_EDITH_24,1963-09-29 00:00,Tropical Depression
AL071963_FLORA_69,1963-09-26 12:00,Tropical Depression
AL071963_FLORA_69,1963-09-29 12:00,Tropical Storm
AL071963_FLORA_69,1963-09-30 00:00,Hurricane
AL071963_FLORA_69,1963-10-12 18:00,Extratropical
AL081963_GINNY_56,1963-10-16 12:00,Tropical Depression
AL081963_GINNY_56,1963-10-19 12:00,Tropical Storm
AL081963_GINNY_56,1963-10-20 12:00,Hurricane
AL081963_GINNY_56,1963-10-23 06:00,Tropical Storm
AL081963_GINNY_56,1963-10-23 18:00,Hurricane
AL081963_GINNY_56,1963-10-29 18:00,Extratropical
AL091963_HELENA_18,1963-10-25 12:00,Tropical Depression
AL091963_HELENA_18,1963-10-25 18:00,Tropical Storm
AL091963_HELENA_18,1963-10-26 12:00,Tropical Depression
AL091963_HELENA_18,1963-10-27 12:00,Tropical Storm
AL091963_HELENA_18,1963-10-29 00:00,Tropical Depression
AL011964_UNNAMED_38,1964-06-02 12:00,Tropical Depression
AL011964_UNNAMED_38,1964-06-07 12:00,Tropical Storm
AL021964_UNNAMED_26,1964-07-28 06:00,Tropical Depression
AL021964_UNNAMED_26,1964-07-31 18:00,Tropical Storm
AL021964_UNNAMED_26,1964-08-02 18:00,Extratropical
AL031964_ABBY_13,1964-08-05 18:00,Tropical Depression
AL031964_ABBY_13,1964-08-07 12:00,Tropical Storm
AL031964_ABBY_13,1964-08-08 06:00,Tropical Depression
AL041964_BRENDA_13,1964-08-07 18:00,Tropical Depression
AL041964_BRENDA_13,1964-08-08 12:00,Tropical Storm
AL051964_CLEO_64,1964-08-20 18:00,Tropical Depression
AL051964_CLEO_64,1964-08-21 00:00,Tropical Storm
AL051964_CLEO_64,1964-08-21 12:00,Hurricane
AL051964_CLEO_64,1964-08-28 00:00,Tropical Storm
AL051964_CLEO_64,1964-08-29 18:00,Tropical Depression
AL051964_CLEO_64,1964-09-01 06:00,Tropical Storm
AL051964_CLEO_64,1964-09-02 12:00,Hurricane
AL051964_CLEO_64,1964-09-05 12:00,Tropical Storm
AL061964_DORA_75,1964-08-28 12:00,Tropical Depression
AL061964_DORA_75,1964-09-01 12:00,Tropical Storm
AL061964_DORA_75,1964-09-03 00:00,Hurricane
AL061964_DORA_75,1964-09-11 06:00,Tropical Storm
AL061964_DORA_75,1964-09-14 12:00,Extratropical
AL071964_ETHEL_49,1964-09-04 06:00,Tropical Depression
AL071964_ETHEL_49,1964-09-04 12:00,Tropical Storm
AL071964_ETHEL_49,1964-09-07 06:00,Hurricane
AL071964_ETHEL_49,1964-09-15 18:00,Extratropical
AL081964_FLORENCE_19,1964-09-05 18:00,Tropical Depression
AL081964_FLORENCE_19,1964-09-08 00:00,Tropical Storm
AL091964_GLADYS_48,1964-09-13 06:00,Tropical Depression
AL091964_GLADYS_48,1964-09-13 12:00,Tropical Storm
AL091964_GLADYS_48,1964-09-14 12:00,Hurricane
AL091964_GLADYS_48,1964-09-24 18:00,Extratropical
AL101964_HILDA_30,1964-09-28 12:00,Tropical Depression
AL101964_HILDA_30,1964-09-29 12:00,Tropical Storm
AL101964_HILDA_30,1964-09-30 12:00,Hurricane
AL101964_HILDA_30,1964-10-04 06:00,Tropical Storm
AL101964_HILDA_30,1964-10-04 12:00,Extratropical
AL111964_ISBELL_35,1964-10-08 12:00,Tropical Depression
AL111964_ISBELL_35,1964-10-13 00:00,Tropical Storm
AL111964_ISBELL_35,1964-10-13 18:00,Hurricane
AL111964_ISBELL_35,1964-10-16 12:00,Extratropical
AL121964_UNNAMED_21,1964-11-05 00:00,Tropical Depression
AL121964_UNNAMED_21,1964-11-06 12:00,Tropical Storm
AL121964_UNNAMED_21,1964-11-08 06:00,Tropical Depression
AL011965_UNNAMED_29,1965-06-11 06:00,Tropical Depression
AL011965_UNNAMED_29,1965-06-14 00:00,Tropical Storm
AL011965_UNNAMED_29,1965-06-16 00:00,Extratropical
AL021965_ANNA_22,1965-08-21 06:00,Tropical Storm
AL021965_ANNA_22,1965-08-23 18:00,Hurricane
AL021965_ANNA_22,1965-08-26 00:00,Extratropical
AL031965_BETSY_69,1965-08-27 00:00,Tropical Depression
AL031965_BETSY_69,1965-08-29 12:00,Tropical Storm
AL031965_BETSY_69,1965-08-30 00:00,Hurricane
AL031965_BETSY_69,1965-09-10 18:00,Tropical Storm
AL031965_BETSY_69,1965-09-11 06:00,Tropical Depression
AL031965_BETSY_69,1965-09-12 12:00,Extratropical
AL041965_CAROL_63,1965-09-16 06:00,Tropical Depression
AL041965_CAROL_63,1965-09-17 18:00,Tropical Storm
AL041965_CAROL_63,1965-09-20 18:00,Hurricane
AL041965_CAROL_63,1965-10-01 06:00,Tropical Storm
AL041965_CAROL_63,1965-10-01 12:00,Extratropical
AL051965_DEBBIE_23,1965-09-24 12:00,Tropical Depression
AL051965_DEBBIE_23,1965-09-28 12:00,Tropical Storm
AL051965_DEBBIE_23,1965-09-29 18:00,Tropical Depression
AL061965_ELENA_27,1965-10-12 12:00,Tropical Depression
AL061965_ELENA_27,1965-10-14 00:00,Tropical Storm
AL061965_ELENA_27,1965-10-16 06:00,Hurricane
AL061965_ELENA_27,1965-10-19 00:00,Extratropical
AL011966_ALMA_42,1966-06-04 06:00,Tropical Depression
AL011966_ALMA_42,1966-06-06 12:00,Tropical Storm
AL011966_ALMA_42,1966-06-06 18:00,Hurricane
AL011966_ALMA_42,1966-06-10 00:00,Tropical Storm
AL011966_ALMA_42,1966-06-11 18:00,Hurricane
AL011966_ALMA_42,1966-06-12 12:00,Tropical Storm
AL011966_ALMA_42,1966-06-13 18:00,Extratropical
AL021966_BECKY_9,1966-07-01 18:00,Tropical Depression
AL021966_BECKY_9,1966-07-02 06:00,Tropical Storm
AL021966_BECKY_9,1966-07-02 12:00,Hurricane
AL021966_BECKY_9,1966-07-03 00:00,Tropical Storm
AL021966_BECKY_9,1966-07-03 12:00,Extratropical
AL031966_CELIA_36,1966-07-13 12:00,Tropical Depression
AL031966_CELIA_36,1966-07-14 00:00,Tropical Storm
AL031966_CELIA_36,1966-07-15 12:00,Tropical Depression
AL031966_CELIA_36,1966-07-20 06:00,Tropical Storm
AL031966_CELIA_36,1966-07-20 18:00,Hurricane
AL031966_CELIA_36,1966-07-21 18:00,Extratropical
AL051966_ELLA_26,1966-07-22 12:00,Tropical Depression
AL051966_ELLA_26,1966-07-24 18:00,Tropical Storm
AL051966_ELLA_26,1966-07-28 18:00,Tropical Depression
AL041966_DOROTHY_37,1966-07-22 18:00,Tropical Depression
AL041966_DOROTHY_37,1966-07-23 12:00,Tropical Storm
AL041966_DOROTHY_37,1966-07-24 18:00,Hurricane
AL041966_DOROTHY_37,1966-07-29 06:00,Tropical Storm
AL041966_DOROTHY_37,1966-07-30 18:00,Extratropical
AL061966_FAITH_69,1966-08-21 00:00,Tropical Depression
AL061966_FAITH_69,1966-08-22 00:00,Tropical Storm
AL061966_FAITH_69,1966-08-23 12:00,Hurricane
AL061966_FAITH_69,1966-09-06 12:00,Extratropical
AL071966_GRETA_26,1966-09-01 12:00,Tropical Depression
AL071966_GRETA_26,1966-09-04 18:00,Tropical Storm
AL071966_GRETA_26,1966-09-06 12:00,Tropical Depression
AL081966_HALLIE_7,1966-09-20 12:00,Tropical Depression
AL081966_HALLIE_7,1966-09-21 00:00,Tropical Storm
AL081966_HALLIE_7,1966-09-22 00:00,Tropical Depression
AL091966_INEZ_81,1966-09-21 12:00,Tropical Depression
AL091966_INEZ_81,1966-09-24 18:00,Tropical Storm
AL091966_INEZ_81,1966-09-26 12:00,Hurricane
AL091966_INEZ_81,1966-10-02 12:00,Tropical Storm
AL091966_INEZ_81,1966-10-03 00:00,Hurricane
AL091966_INEZ_81,1966-10-10 18:00,Tropical Storm
AL091966_INEZ_81,1966-10-11 00:00,Tropical Depression
AL101966_JUDITH_15,1966-09-27 00:00,Tropical Depression
AL101966_JUDITH_15,1966-09-28 12:00,Tropical Storm
AL101966_JUDITH_15,1966-09-30 00:00,Tropical Depression
AL111966_LOIS_39,1966-11-04 12:00,Tropical Depression
AL111966_LOIS_39,1966-11-06 18:00,Tropical Storm
AL111966_LOIS_39,1966-11-08 00:00,Hurricane
AL111966_LOIS_39,1966-11-12 00:00,Extratropical
AL011967_UNNAMED_9,1967-06-10 12:00,Tropical Depression
AL021967_UNNAMED_13,1967-06-10 12:00,Tropical Depression
AL031967_UNNAMED_16,1967-06-14 12:00,Tropical Depression
AL041967_UNNAMED_9,1967-06-18 12:00,Tropical Depression
AL051967_UNNAMED_17,1967-07-05 12:00,Tropical Depression
AL061967_UNNAMED_5,1967-07-21 12:00,Tropical Depression
AL071967_UNNAMED_13,1967-08-03 12:00,Tropical Depression
AL081967_UNNAMED_25,1967-08-10 12:00,Tropical Depression
AL091967_UNNAMED_13,1967-08-16 12:00,Tropical Depression
AL101967_UNNAMED_17,1967-08-20 12:00,Tropical Depression
AL111967_ARLENE_29,1967-08-28 18:00,Tropical Depression
AL111967_ARLENE_29,1967-08-30 12:00,Tropical Storm
AL111967_ARLENE_29,1967-09-03 00:00,Hurricane
AL111967_ARLENE_29,1967-09-04 00:00,Tropical Storm
AL111967_ARLENE_29,1967-09-04 12:00,Extratropical
AL121967_CHLOE_68,1967-09-05 00:00,Tropical Depression
AL121967_CHLOE_68,1967-09-08 12:00,Tropical Storm
AL121967_CHLOE_68,1967-09-09 12:00,Hurricane
AL121967_CHLOE_68,1967-09-20 12:00,Tropical Storm
AL121967_CHLOE_68,1967-09-21 12:00,Extratropical
AL131967_BEULAH_70,1967-09-05 12:00,Tropical Depression
AL131967_BEULAH_70,1967-09-07 12:00,Tropical Storm
AL131967_BEULAH_70,1967-09-08 18:00,Hurricane
AL131967_BEULAH_70,1967-09-12 12:00,Tropical Storm
AL131967_BEULAH_70,1967-09-14 12:00,Hurricane
AL131967_BEULAH_70,1967-09-21 12:00,Tropical Storm
AL131967_BEULAH_70,1967-09-22 12:00,Tropical Depression
AL141967_DORIA_55,1967-09-08 00:00,Tropical Depression
AL141967_DORIA_55,1967-09-09 06:00,Tropical Storm
AL141967_DORIA_55,1967-09-10 06:00,Hurricane
AL141967_DORIA_55,1967-09-11 06:00,Tropical Storm
AL141967_DORIA_55,1967-09-12 00:00,Hurricane
AL141967_DORIA_55,1967-09-16 12:00,Tropical Storm
AL141967_DORIA_55,1967-09-17 12:00,Tropical Depression
AL151967_UNNAMED_33,1967-09-18 12:00,Tropical Depression
AL161967_UNNAMED_33,1967-09-22 12:00,Tropical Depression
AL171967_UNNAMED_13,1967-09-25 12:00,Tropical Depression
AL181967_EDITH_21,1967-09-26 12:00,Tropical Depression
AL181967_EDITH_21,1967-09-28 12:00,Tropical Storm
AL181967_EDITH_21,1967-09-30 06:00,Tropical Depression
AL191967_FERN_13,1967-10-01 18:00,Tropical Depression
AL191967_FERN_13,1967-10-02 06:00,Tropical Storm
AL191967_FERN_13,1967-10-03 00:00,Hurricane
AL191967_FERN_13,1967-10-04 12:00,Tropical Storm
AL191967_FERN_13,1967-10-04 18:00,Tropical Depression
AL201967_UNNAMED_9,1967-10-03 12:00,Tropical Depression
AL211967_GINGER_14,1967-10-05 12:00,Tropical Depression
AL211967_GINGER_14,1967-10-06 00:00,Tropical Storm
AL211967_GINGER_14,1967-10-07 06:00,Tropical Depression
AL221967_UNNAMED_5,1967-10-08 12:00,Tropical Depression
AL231967_UNNAMED_9,1967-10-12 12:00,Tropical Depression
AL241967_UNNAMED_9,1967-10-15 12:00,Tropical Depression
AL251967_HEIDI_54,1967-10-19 12:00,Tropical Depression
AL251967_HEIDI_54,1967-10-20 18:00,Tropical Storm
AL251967_HEIDI_54,1967-10-23 00:00,Hurricane
AL251967_HEIDI_54,1967-10-29 12:00,Tropical Storm
AL251967_HEIDI_54,1967-11-01 00:00,Extratropical
AL261967_UNNAMED_13,1967-10-26 12:00,Tropical Depression
AL011968_ABBY_51,1968-06-01 06:00,Tropical Depression
AL011968_ABBY_51,1968-06-02 18:00,Tropical Storm
AL011968_ABBY_51,1968-06-03 12:00,Hurricane
AL011968_ABBY_51,1968-06-04 06:00,Tropical Storm
AL011968_ABBY_51,1968-06-07 18:00,Tropical Depression
AL021968_BRENDA_37,1968-06-17 12:00,Tropical Depression
AL021968_BRENDA_37,1968-06-21 06:00,Tropical Storm
AL021968_BRENDA_37,1968-06-23 12:00,Hurricane
AL021968_BRENDA_37,1968-06-25 00:00,Tropical Storm
AL021968_BRENDA_37,1968-06-26 06:00,Tropical Depression
AL031968_CANDY_15,1968-06-22 18:00,Tropical Depression
AL031968_CANDY_15,1968-06-23 18:00,Tropical Storm
AL031968_CANDY_15,1968-06-24 06:00,Tropical Depression
AL031968_CANDY_15,1968-06-26 00:00,Extratropical
AL041968_UNNAMED_5,1968-07-04 00:00,Tropical Depression
AL051968_DOLLY_29,1968-08-10 00:00,Tropical Depression
AL051968_DOLLY_29,1968-08-12 12:00,Tropical Storm
AL051968_DOLLY_29,1968-08-13 00:00,Hurricane
AL051968_DOLLY_29,1968-08-13 18:00,Tropical Storm
AL051968_DOLLY_29,1968-08-14 12:00,Hurricane
AL051968_DOLLY_29,1968-08-16 12:00,Tropical Depression
AL061968_UNNAMED_25,1968-08-26 00:00,Tropical Depression
AL071968_UNNAMED_15,1968-09-07 00:00,Tropical Depression
AL081968_EDNA_31,1968-09-11 18:00,Tropical Depression
AL081968_EDNA_31,1968-09-15 00:00,Tropical Storm
AL081968_EDNA_31,1968-09-18 12:00,Tropical Depression
AL091968_UNNAMED_38,1968-09-14 12:00,Subtropical Depression
AL091968_UNNAMED_38,1968-09-16 06:00,Subtropical storm
AL091968_UNNAMED_38,1968-09-23 12:00,Extratropical
AL101968_UNNAMED_19,1968-09-17 00:00,Tropical Depression
AL111968_UNNAMED_11,1968-09-23 00:00,Tropical Depression
AL121968_FRANCES_30,1968-09-23 12:00,Tropical Depression
AL121968_FRANCES_30,1968-09-26 18:00,Tropical Storm
AL121968_FRANCES_30,1968-09-29 06:00,Tropical Depression
AL121968_FRANCES_30,1968-09-29 12:00,Extratropical
AL131968_UNNAMED_18,1968-09-25 00:00,Tropical Depression
AL141968_GLADYS_34,1968-10-13 12:00,Tropical Depression
AL141968_GLADYS_34,1968-10-15 12:00,Tropical Storm
AL141968_GLADYS_34,1968-10-16 12:00,Hurricane
AL141968_GLADYS_34,1968-10-21 12:00,Extratropical
AL151968_UNNAMED_5,1968-11-24 12:00,Tropical Depression
AL011969_UNNAMED_17,1969-05-29 00:00,Tropical Depression
AL021969_UNNAMED_5,1969-05-29 00:00,Tropical Depression
AL031969_UNNAMED_9,1969-06-07 00:00,Tropical Depression
AL041969_UNNAMED_13,1969-06-12 00:00,Tropical Depression
AL051969_UNNAMED_9,1969-07-25 00:00,Tropical Depression
AL061969_ANNA_46,1969-07-25 06:00,Tropical Depression
AL061969_ANNA_46,1969-07-27 06:00,Tropical Storm
AL061969_ANNA_46,1969-07-31 18:00,Tropical Depression
AL061969_ANNA_46,1969-08-01 18:00,Tropical Storm
AL061969_ANNA_46,1969-08-02 00:00,Tropical Depression
AL061969_ANNA_46,1969-08-03 06:00,Tropical Storm
AL061969_ANNA_46,1969-08-04 00:00,Extratropical
AL071969_BLANCHE_10,1969-08-11 00:00,Tropical Depression
AL071969_BLANCHE_10,1969-08-11 12:00,Tropical Storm
AL071969_BLANCHE_10,1969-08-11 18:00,Hurricane
AL071969_BLANCHE_10,1969-08-12 18:00,Extratropical
AL081969_DEBBIE_45,1969-08-14 12:00,Tropical Depression
AL081969_DEBBIE_45,1969-08-15 12:00,Tropical Storm
AL081969_DEBBIE_45,1969-08-16 18:00,Hurricane
AL081969_DEBBIE_45,1969-08-25 06:00,Tropical Storm
AL091969_CAMILLE_32,1969-08-14 18:00,Tropical Storm
AL091969_CAMILLE_32,1969-08-15 12:00,Hurricane
AL091969_CAMILLE_32,1969-08-18 18:00,Tropical Storm
AL091969_CAMILLE_32,1969-08-19 00:00,Tropical Depression
AL091969_CAMILLE_32,1969-08-21 00:00,Tropical Storm
AL101969_UNNAMED_17,1969-08-24 00:00,Tropical Depression
AL111969_UNNAMED_9,1969-08-24 00:00,Tropical Depression
AL121969_EVE_12,1969-08-25 00:00,Tropical Depression
AL121969_EVE_12,1969-08-25 18:00,Tropical Storm
AL121969_EVE_12,1969-08-27 00:00,Tropical Depression
AL131969_FRANCELIA_27,1969-08-29 00:00,Tropical Depression
AL131969_FRANCELIA_27,1969-08-30 12:00,Tropical Storm
AL131969_FRANCELIA_27,1969-09-01 18:00,Hurricane
AL131969_FRANCELIA_27,1969-09-04 06:00,Tropical Storm
AL141969_UNNAMED_13,1969-08-29 00:00,Tropical Depression
AL151969_UNNAMED_21,1969-09-05 00:00,Tropical Depression
AL161969_GERDA_19,1969-09-06 00:00,Tropical Depression
AL161969_GERDA_19,1969-09-08 06:00,Tropical Storm
AL161969_GERDA_19,1969-09-08 18:00,Hurricane
AL161969_GERDA_19,1969-09-10 06:00,Extratropical
AL171969_HOLLY_27,1969-09-14 12:00,Tropical Depression
AL171969_HOLLY_27,1969-09-15 00:00,Tropical Storm
AL171969_HOLLY_27,1969-09-15 18:00,Hurricane
AL171969_HOLLY_27,1969-09-18 00:00,Tropical Storm
AL171969_HOLLY_27,1969-09-19 00:00,Tropical Depression
AL181969_UNNAMED_17,1969-09-16 00:00,Tropical Depression
AL191969_UNNAMED_8,1969-09-19 00:00,Tropical Depression
AL201969_INGA_99,1969-09-20 12:00,Tropical Depression
AL201969_INGA_99,1969-09-21 06:00,Tropical Storm
AL201969_INGA_99,1969-09-23 18:00,Tropical Depression
AL201969_INGA_99,1969-09-28 18:00,Tropical Storm
AL201969_INGA_99,1969-09-30 00:00,Hurricane
AL201969_INGA_99,1969-10-10 12:00,Tropical Storm
AL201969_INGA_99,1969-10-13 06:00,Tropical Depression
AL211969_UNNAMED_19,1969-09-21 12:00,Subtropical Depression
AL211969_UNNAMED_19,1969-09-21 18:00,Subtropical storm
AL211969_UNNAMED_19,1969-09-24 12:00,Hurricane
AL221969_UNNAMED_23,1969-09-24 12:00,Subtropical Depression
AL221969_UNNAMED_23,1969-09-25 12:00,Subtropical storm
AL221969_UNNAMED_23,1969-09-26 06:00,Tropical Storm
AL231969_UNNAMED_10,1969-09-29 12:00,Subtropical Depression
AL231969_UNNAMED_10,1969-09-29 18:00,Subtropical storm
AL231969_UNNAMED_10,1969-10-01 12:00,Subtropical Depression
AL241969_JENNY_22,1969-10-01 12:00,Tropical Depression
AL241969_JENNY_22,1969-10-02 18:00,Tropical Storm
AL241969_JENNY_22,1969-10-03 06:00,Tropical Depression
AL251969_KARA_48,1969-10-07 12:00,Tropical Depression
AL251969_KARA_48,1969-10-09 18:00,Tropical Storm
AL251969_KARA_48,1969-10-15 06:00,Hurricane
AL251969_KARA_48,1969-10-18 18:00,Tropical Storm
AL251969_KARA_48,1969-10-19 00:00,Extratropical
AL261969_LAURIE_42,1969-10-17 00:00,Tropical Depression
AL261969_LAURIE_42,1969-10-19 12:00,Tropical Storm
AL261969_LAURIE_42,1969-10-20 12:00,Hurricane
AL261969_LAURIE_42,1969-10-23 06:00,Tropical Storm
AL261969_LAURIE_42,1969-10-24 18:00,Tropical Depression
AL271969_UNNAMED_14,1969-10-28 12:00,Subtropical Depression
AL271969_UNNAMED_14,1969-10-29 00:00,Subtropical storm
AL271969_UNNAMED_14,1969-10-30 00:00,Tropical Storm
AL271969_UNNAMED_14,1969-10-31 18:00,Extratropical
AL281969_UNNAMED_31,1969-10-30 12:00,Extratropical
AL281969_UNNAMED_31,1969-10-31 12:00,Subtropical storm
AL281969_UNNAMED_31,1969-11-02 12:00,Tropical Storm
AL281969_UNNAMED_31,1969-11-04 12:00,Hurricane
AL281969_UNNAMED_31,1969-11-05 12:00,Tropical Storm
AL291969_MARTHA_17,1969-11-21 12:00,Tropical Storm
AL291969_MARTHA_17,1969-11-22 00:00,Hurricane
AL291969_MARTHA_17,1969-11-23 12:00,Tropical Storm
AL291969_MARTHA_17,1969-11-25 00:00,Tropical Depression
AL011970_ALMA_39,1970-05-17 18:00,Tropical Depression
AL011970_ALMA_39,1970-05-20 00:00,Tropical Storm
AL011970_ALMA_39,1970-05-20 12:00,Hurricane
AL011970_ALMA_39,1970-05-21 00:00,Tropical Storm
AL011970_ALMA_39,1970-05-22 06:00,Tropical Depression
AL011970_ALMA_39,1970-05-27 00:00,Extratropical
AL021970_BECKY_19,1970-07-19 00:00,Tropical Depression
AL021970_BECKY_19,1970-07-20 12:00,Tropical Storm
